Timestamp (Second),sinA,sinB,sinC
0.024,0.05465072,-1.9987863,4.77576
0.024,0.053652186,-1.9988209,4.7751675
0.024,0.0526536,-1.998855,4.774871
0.024,0.05165496,-1.998855,4.774574
0.024,0.05065627,-1.9988886,4.774277
0.024,0.04965753,-1.9989218,4.7739797
0.024,0.04865874,-1.9989543,4.7736826
0.024,0.0476599,-1.9989864,4.773385
0.024,0.046661012,-1.999018,4.773087
0.024,0.04566208,-1.9990491,4.7727895
0.024,0.044663098,-1.9990796,4.772491
0.024,0.043664075,-1.9991097,4.772193
0.024,0.042665005,-1.9991393,4.7718945
0.024,0.041665897,-1.9991684,4.7715955
0.024,0.040666744,-1.999197,4.771297
0.024,0.03966755,-1.999225,4.7709975
0.024,0.03866832,-1.9992527,4.7706985
0.024,0.037669048,-1.9992797,4.770399
0.024,0.03666974,-1.9993063,4.770099
0.024,0.035670392,-1.9993324,4.769799
0.024,0.034671012,-1.9993579,4.7694993
0.024,0.033671595,-1.9993831,4.7691994
0.024,0.032672144,-1.9994076,4.768899
0.024,0.031672664,-1.9994317,4.768598
0.024,0.030673148,-1.9994553,4.768297
0.024,0.029673604,-1.9994785,4.7679963
0.024,0.02867403,-1.999501,4.7676954
0.024,0.027674427,-1.999523,4.767394
0.024,0.026674796,-1.9995446,4.767092
0.024,0.025675138,-1.9995657,4.7667904
0.024,0.024675457,-1.9995863,4.7664886
0.024,0.02367575,-1.9996064,4.7661867
0.024,0.022676017,-1.999626,4.7658844
0.024,0.021676263,-1.9996451,4.7655816
0.024,0.020676488,-1.9996637,4.765279
0.024,0.01967669,-1.9996818,4.764976
0.024,0.018676875,-1.9996994,4.764673
0.024,0.01767704,-1.9997164,4.76437
0.024,0.016677188,-1.9997331,4.764066
0.024,0.015677318,-1.9997492,4.7637625
0.024,0.014677433,-1.9997647,4.7634587
0.024,0.013677535,-1.9997798,4.763155
0.024,0.012677621,-1.9997944,4.7628508
0.024,0.011677695,-1.9998084,4.762546
0.024,0.010677758,-1.999822,4.7622414
0.024,0.00967781,-1.9998351,4.7619367
0.024,0.008677851,-1.9998478,4.761632
0.024,0.0076778852,-1.9998598,4.761327
0.024,0.006677911,-1.9998714,4.761021
0.024,0.006677911,-1.9998825,4.7607155
0.024,0.004677944,-1.9998931,4.76041
0.024,0.0036779526,-1.9999032,4.760104
0.024,0.0026779575,-1.9999127,4.759798
0.024,0.0016779599,-1.9999219,4.7594914
0.024,6.779607E-4,-1.9999305,4.759185
0.024,-3.2203924E-4,-1.9999386,4.758878
0.024,-0.0013220388,-1.9999461,4.7585716
0.024,-0.0023220372,-1.9999533,4.7582645
0.024,-0.0033220332,-1.9999598,4.757957
0.024,-0.004322026,-1.9999659,4.7576494
0.024,-0.005322014,-1.9999715,4.757342
0.024,-0.006321997,-1.9999766,4.7570343
0.024,-0.007321974,-1.9999812,4.7567263
0.024,-0.008321943,-1.9999852,4.7564178
0.024,-0.009321904,-1.9999888,4.756109
0.024,-0.010321856,-1.9999919,4.7558007
0.024,-0.011321797,-1.9999945,4.755492
0.024,-0.012321727,-1.9999967,4.755183
0.024,-0.013321646,-1.9999982,4.7548738
0.024,-0.01432155,-1.9999993,4.7545643
0.024,-0.01532144,-1.9999999,4.754255
0.024,-0.016321314,-2.0,4.7539454
0.024,-0.017321173,-1.9999995,4.7536354
0.024,-0.018321015,-1.9999987,4.753325
0.024,-0.019320836,-1.9999973,4.753015
0.024,-0.02032064,-1.9999954,4.752704
0.024,-0.021320423,-1.999993,4.7523937
0.024,-0.022320185,-1.99999,4.752083
0.024,-0.023319924,-1.9999866,4.751772
0.024,-0.024319641,-1.9999827,4.7514606
0.024,-0.025319334,-1.9999783,4.751149
0.024,-0.026318999,-1.9999734,4.7508373
0.024,-0.02731864,-1.9999679,4.7505255
0.024,-0.028318252,-1.9999621,4.7502136
0.024,-0.029317837,-1.9999557,4.7499013
0.024,-0.030317392,-1.9999487,4.749589
0.024,-0.031316917,-1.9999413,4.749276
0.024,-0.032316413,-1.9999334,4.7489634
0.024,-0.033315875,-1.999925,4.7486506
0.024,-0.0343153,-1.9999161,4.7483373
0.024,-0.035314694,-1.9999067,4.748024
0.024,-0.03631405,-1.9998968,4.74771
0.024,-0.037313376,-1.9998864,4.7473965
0.024,-0.03831266,-1.9998754,4.7470827
0.024,-0.03931191,-1.999864,4.7467685
0.024,-0.040311113,-1.9998521,4.7464542
0.024,-0.04131028,-1.9998397,4.74614
0.024,-0.04131028,-1.9998268,4.7458253
0.024,-0.04330849,-1.9998134,4.74551
0.024,-0.04430753,-1.9997995,4.7451954
0.024,-0.045306526,-1.9997851,4.74488
0.024,-0.046305474,-1.9997702,4.7445645
0.024,-0.04730438,-1.9997548,4.744249
0.024,-0.048303235,-1.9997388,4.743933
0.024,-0.049302045,-1.9997224,4.743617
0.024,-0.050300803,-1.9997056,4.743301
0.024,-0.051299512,-1.9996881,4.7429843
0.024,-0.05229817,-1.9996701,4.7426677
0.024,-0.053296775,-1.9996518,4.742351
0.024,-0.054295328,-1.9996328,4.742351
0.024,-0.055293825,-1.9996134,4.741717
0.024,-0.056292266,-1.9995935,4.7414
0.024,-0.057290655,-1.9995731,4.741082
0.024,-0.05828898,-1.9995731,4.7407646
0.024,-0.059287254,-1.9995308,4.7404466
0.024,-0.060285464,-1.9995089,4.7401285
0.024,-0.061283614,-1.9994864,4.73981
0.024,-0.0622817,-1.9994636,4.7394915
0.024,-0.06327973,-1.9994402,4.739173
0.024,-0.06427769,-1.9994162,4.738854
0.024,-0.065275595,-1.9993919,4.738535
0.024,-0.06627343,-1.999367,4.738216
0.024,-0.067271195,-1.9993416,4.7378964
0.024,-0.068268895,-1.9993156,4.737577
0.024,-0.06926653,-1.9992893,4.737257
0.024,-0.07026409,-1.9992623,4.736937
0.024,-0.071261585,-1.9992349,4.7366166
0.024,-0.07225901,-1.999207,4.7362967
0.024,-0.07325636,-1.9991786,4.7359757
0.024,-0.07425363,-1.9991497,4.7356553
0.024,-0.075250834,-1.9991202,4.7353344
0.024,-0.07624797,-1.9990904,4.735013
0.024,-0.07724501,-1.99906,4.7346916
0.024,-0.07824199,-1.999029,4.73437
0.024,-0.079238884,-1.9989977,4.7340484
0.024,-0.0802357,-1.9989657,4.7337265
0.024,-0.081232436,-1.9989333,4.7334046
0.024,-0.08222909,-1.9989004,4.7330823
0.024,-0.08322566,-1.998867,4.73276
0.024,-0.08422215,-1.9988332,4.732437
0.024,-0.085218556,-1.9987987,4.7321143
0.024,-0.08621488,-1.9987638,4.7317915
0.024,-0.08721111,-1.9987284,4.731468
0.024,-0.08820725,-1.9986925,4.731145
0.024,-0.08920331,-1.9986562,4.730821
0.024,-0.09019928,-1.9986192,4.7304974
0.024,-0.09119516,-1.9985818,4.7301736
0.024,-0.09219094,-1.9985439,4.7298493
0.024,-0.09318664,-1.9985055,4.729525
0.024,-0.094182245,-1.9984666,4.7292004
0.024,-0.09517775,-1.9984272,4.7288756
0.024,-0.09617316,-1.9983873,4.7285504
0.024,-0.09716848,-1.9983469,4.7282257
0.024,-0.0981637,-1.998306,4.7279005
0.024,-0.09915882,-1.9982646,4.727575
0.024,-0.10015384,-1.9982227,4.727249
0.024,-0.10114876,-1.9981803,4.7269235
0.024,-0.102143586,-1.9981375,4.7265973
0.024,-0.103138305,-1.998094,4.726271
0.024,-0.10413292,-1.9980501,4.7259445
0.024,-0.10512743,-1.9980057,4.725618
0.024,-0.10612184,-1.9979608,4.7252913
0.024,-0.10711613,-1.9979154,4.724964
0.024,-0.10811033,-1.9978695,4.724637
0.024,-0.10910441,-1.9978231,4.7243094
0.024,-0.110098384,-1.9977763,4.723982
0.024,-0.111092255,-1.9977288,4.7236543
0.024,-0.112086006,-1.997681,4.723326
0.024,-0.11307965,-1.9976326,4.722998
0.024,-0.11407318,-1.9975836,4.7226696
0.024,-0.115066595,-1.9975343,4.7223415
0.024,-0.11605989,-1.9974844,4.7220125
0.024,-0.11705308,-1.997434,4.721684
0.024,-0.11804614,-1.9973831,4.7213545
0.024,-0.119039096,-1.9973317,4.7210255
0.024,-0.12003192,-1.9972799,4.720696
0.024,-0.12102463,-1.9972274,4.7203665
0.024,-0.12201722,-1.9971746,4.7200365
0.024,-0.12300969,-1.9971212,4.7197065
0.024,-0.12400203,-1.9970673,4.719376
0.024,-0.124994256,-1.997013,4.7190456
0.024,-0.124994256,-1.996958,4.718715
0.024,-0.12697832,-1.9969027,4.7183843
0.024,-0.12697832,-1.9968468,4.7180533
0.024,-0.12797016,-1.9967904,4.7177224
0.024,-0.12797016,-1.9967335,4.717391
0.024,-0.12995346,-1.9966761,4.7170596
0.024,-0.13094491,-1.9966183,4.7167277
0.024,-0.13193624,-1.9965599,4.716396
0.024,-0.13292743,-1.996501,4.716064
0.024,-0.1339185,-1.9964416,4.7157316
0.024,-0.1349094,-1.9963818,4.7153993
0.024,-0.1359002,-1.9963213,4.7150664
0.024,-0.13689086,-1.9962605,4.7147336
0.024,-0.13788137,-1.9961991,4.7144003
0.024,-0.13887176,-1.9961373,4.7144003
0.024,-0.139862,-1.9960749,4.7137337
0.024,-0.1408521,-1.996012,4.7140675
0.024,-0.14184205,-1.9959487,4.7134004
0.024,-0.14283188,-1.9959487,4.7130666
0.024,-0.14382155,-1.9958848,4.7127323
0.024,-0.14481108,-1.9958848,4.7123985
0.024,-0.14580047,-1.9957556,4.712064
0.024,-0.14678971,-1.9956902,4.7117295
0.024,-0.14777881,-1.9956243,4.711395
0.024,-0.14876775,-1.9955579,4.7110596
0.024,-0.14975655,-1.9954911,4.710725
0.024,-0.1507452,-1.9954237,4.710389
0.024,-0.1517337,-1.9953558,4.710054
0.024,-0.15272203,-1.9952875,4.709718
0.024,-0.15371023,-1.9952186,4.7093825
0.024,-0.15469827,-1.9951493,4.7090464
0.024,-0.15568615,-1.9950794,4.70871
0.024,-0.15667388,-1.9950091,4.7083735
0.024,-0.15766145,-1.9949383,4.708037
0.024,-0.15864886,-1.9948668,4.7077003
0.024,-0.15963612,-1.9947951,4.707363
0.024,-0.16062322,-1.9947227,4.707026
0.024,-0.16161016,-1.9946499,4.7066884
0.024,-0.16259693,-1.9945765,4.706351
0.024,-0.16358355,-1.9945027,4.706013
0.024,-0.16456999,-1.9944283,4.705675
0.024,-0.16555627,-1.9943535,4.705337
0.024,-0.16654238,-1.9942782,4.704999
0.024,-0.16752835,-1.9942023,4.7046604
0.024,-0.16752835,-1.994126,4.704322
0.024,-0.16851412,-1.9940491,4.703983
0.024,-0.16949974,-1.9939718,4.703644
0.024,-0.17048518,-1.993894,4.703305
0.024,-0.17147046,-1.9938157,4.7029653
0.024,-0.17245556,-1.9937369,4.7026253
0.024,-0.17344049,-1.9936575,4.702286
0.024,-0.17442524,-1.9935776,4.701946
0.024,-0.17540984,-1.9934974,4.7016053
0.024,-0.17639424,-1.9934165,4.701265
0.024,-0.17737848,-1.9933351,4.7009244
0.024,-0.17836252,-1.9932534,4.700584
0.024,-0.1803301,-1.9931711,4.700584
0.024,-0.18131362,-1.9930882,4.700243
0.024,-0.18229695,-1.9930049,4.6999016
0.024,-0.1832801,-1.9929211,4.69956
0.024,-0.18426307,-1.9929211,4.6992188
0.024,-0.18524586,-1.9928368,4.6988773
0.024,-0.18622845,-1.992752,4.6985354
0.024,-0.18721086,-1.9926667,4.698193
0.024,-0.1881931,-1.9925809,4.6978507
0.024,-0.18917513,-1.9924946,4.6975083
0.024,-0.19015698,-1.9924078,4.697166
0.024,-0.19113864,-1.9923204,4.69648
0.024,-0.1921201,-1.9922327,4.696823
0.024,-0.19310138,-1.9921443,4.696137
0.024,-0.19408245,-1.9920555,4.695793
0.024,-0.19506335,-1.9918765,4.69545
0.024,-0.19604404,-1.9919662,4.695106
0.024,-0.19702454,-1.9917862,4.694762
0.024,-0.19800484,-1.9916954,4.694418
0.024,-0.19898494,-1.9916041,4.6940737
0.024,-0.19996484,-1.9915123,4.693729
0.024,-0.20094454,-1.99142,4.693384
0.024,-0.20192404,-1.9913273,4.6930394
0.024,-0.20290335,-1.9912341,4.692694
0.024,-0.20388244,-1.9911402,4.692349
0.024,-0.20486134,-1.991046,4.6920037
0.024,-0.20584002,-1.9909512,4.691658
0.024,-0.2068185,-1.9908559,4.6913123
0.024,-0.20779678,-1.9907602,4.690966
0.024,-0.20877485,-1.9906639,4.69062
0.024,-0.20975271,-1.9905672,4.690274
0.024,-0.21073036,-1.9904699,4.689927
0.024,-0.2117078,-1.9903722,4.6895804
0.024,-0.21268503,-1.990274,4.6892333
0.024,-0.21366204,-1.9901751,4.688886
0.024,-0.21463884,-1.990076,4.688539
0.024,-0.21561542,-1.9899762,4.6881914
0.024,-0.2165918,-1.9898759,4.687844
0.024,-0.21756795,-1.9897752,4.6874957
0.024,-0.21854389,-1.989674,4.6871476
0.024,-0.2195196,-1.9895722,4.6867995
0.024,-0.2204951,-1.98947,4.686451
0.024,-0.22147039,-1.9893672,4.6861024
0.024,-0.22244544,-1.989264,4.6857533
0.024,-0.22342028,-1.9891603,4.6854043
0.024,-0.22439489,-1.9890561,4.6850553
0.024,-0.22536927,-1.9889513,4.6847057
0.024,-0.22634342,-1.9888462,4.684356
0.024,-0.22731736,-1.9887404,4.684006
0.024,-0.22829106,-1.9886342,4.6836567
0.024,-0.22926454,-1.9885275,4.683306
0.024,-0.2302378,-1.9884202,4.682956
0.024,-0.23121081,-1.9883126,4.6826053
0.024,-0.2321836,-1.9882044,4.682255
0.024,-0.23315616,-1.9880956,4.681904
0.024,-0.23412849,-1.9879866,4.681553
0.024,-0.23510057,-1.9878768,4.6812015
0.024,-0.23607242,-1.9877666,4.68085
0.024,-0.23704404,-1.987656,4.6804986
0.024,-0.23801543,-1.9875448,4.6801467
0.024,-0.23898657,-1.9874331,4.679795
0.024,-0.23995747,-1.9873209,4.6794424
0.024,-0.24092813,-1.9872082,4.67909
0.024,-0.24189855,-1.9870951,4.6787376
0.024,-0.24286874,-1.9869814,4.678385
0.024,-0.24383867,-1.9868672,4.678032
0.024,-0.24480836,-1.9867526,4.6776786
0.024,-0.24577782,-1.9866375,4.6773252
0.024,-0.24674702,-1.9865218,4.676972
0.024,-0.24771598,-1.9864056,4.676618
0.024,-0.24868469,-1.986289,4.6762643
0.024,-0.24965315,-1.9861718,4.67591
0.024,-0.25062135,-1.9860542,4.6755557
0.024,-0.2515893,-1.985936,4.6752014
0.024,-0.252557,-1.9858174,4.6748466
0.024,-0.25352448,-1.9856983,4.674492
0.024,-0.2544917,-1.9855787,4.674137
0.024,-0.25545862,-1.9854586,4.673782
0.024,-0.25642532,-1.985338,4.673426
0.024,-0.25739175,-1.9852169,4.673071
0.024,-0.25835794,-1.9850953,4.672715
0.024,-0.25932387,-1.9849731,4.672359
0.024,-0.26028952,-1.9848505,4.672003
0.024,-0.2612549,-1.9847274,4.6716466
0.024,-0.26222005,-1.9846039,4.67129
0.024,-0.26318493,-1.9844798,4.6709332
0.024,-0.26414955,-1.9843552,4.6705766
0.024,-0.2651139,-1.98423,4.6702194
0.024,-0.26607797,-1.9841045,4.6698623
0.024,-0.2670418,-1.9839784,4.6695046
0.024,-0.26800534,-1.9838519,4.669147
0.024,-0.26896864,-1.9837248,4.6687894
0.024,-0.26993164,-1.9835973,4.6684313
0.024,-0.27089438,-1.9834691,4.668073
0.024,-0.27185687,-1.9833406,4.6677146
0.024,-0.27281907,-1.9832115,4.667356
0.024,-0.273781,-1.983082,4.6669974
0.024,-0.27474263,-1.982952,4.6666384
0.024,-0.27570403,-1.9828215,4.6662793
0.024,-0.27666512,-1.9826905,4.6659203
0.024,-0.27762595,-1.9825588,4.6655607
0.024,-0.2785865,-1.9824269,4.665201
0.024,-0.27954677,-1.9822943,4.664841
0.024,-0.28050676,-1.9821613,4.664481
0.024,-0.28146648,-1.9820278,4.6641207
0.024,-0.2824259,-1.9818938,4.66376
0.024,-0.28338507,-1.9817593,4.6633997
0.024,-0.28434393,-1.9816242,4.663039
0.024,-0.28530252,-1.9814888,4.662678
0.024,-0.2862608,-1.9813528,4.662317
0.024,-0.2872188,-1.9812163,4.6619554
0.024,-0.28817654,-1.9810793,4.661594
0.024,-0.28913397,-1.9809419,4.661232
0.024,-0.2900911,-1.980804,4.66087
0.024,-0.29104796,-1.9806654,4.660508
0.024,-0.29200453,-1.9805264,4.6601458
0.024,-0.2929608,-1.980387,4.6597834
0.024,-0.29391676,-1.980247,4.659421
0.024,-0.29487246,-1.9801066,4.659058
0.024,-0.29582784,-1.9799657,4.6586947
0.024,-0.29678294,-1.9798243,4.658332
0.024,-0.29773775,-1.9796823,4.657968
0.024,-0.29869223,-1.9795399,4.6576047
0.024,-0.29964644,-1.9793969,4.657241
0.024,-0.30155393,-1.9792535,4.656877
0.024,-0.30250722,-1.9791096,4.6565127
0.024,-0.30346024,-1.9789653,4.6561484
0.024,-0.30441293,-1.9788203,4.6557837
0.024,-0.30536532,-1.978675,4.6554193
0.024,-0.3063174,-1.9785291,4.655054
0.024,-0.30726916,-1.9783827,4.6546893
0.024,-0.30822062,-1.9782358,4.654324
0.024,-0.3091718,-1.9780885,4.6539583
0.024,-0.31012264,-1.9779406,4.6535926
0.024,-0.31107318,-1.9777923,4.653227
0.024,-0.31202343,-1.9776434,4.652861
0.024,-0.31297335,-1.977494,4.652495
0.025,-0.31392294,-1.9773442,4.651762
0.025,-0.31487224,-1.9771938,4.651395
0.025,-0.3158212,-1.977043,4.651028
0.025,-0.31676987,-1.9768916,4.650661
0.025,-0.3177182,-1.9768916,4.650294
0.025,-0.31866625,-1.9765875,4.649926
0.025,-0.31961396,-1.9764347,4.6495585
0.025,-0.32056135,-1.9762814,4.6491904
0.025,-0.3215084,-1.9761276,4.6488223
0.025,-0.32245514,-1.9759734,4.648454
0.025,-0.32340157,-1.9758185,4.6480856
0.025,-0.32434767,-1.9756633,4.647717
0.025,-0.32529345,-1.9755075,4.6473484
0.025,-0.3262389,-1.9753512,4.6469793
0.025,-0.32718402,-1.9751945,4.6466103
0.025,-0.3281288,-1.9750372,4.6462407
0.025,-0.32907328,-1.9748795,4.645871
0.025,-0.33001742,-1.9747212,4.6455016
0.025,-0.33096123,-1.9745624,4.6451316
0.025,-0.3319047,-1.9744033,4.6447616
0.025,-0.33284786,-1.9742435,4.644391
0.025,-0.3337907,-1.9740833,4.6440206
0.025,-0.33473316,-1.9739226,4.64365
0.025,-0.3356753,-1.9737613,4.643279
0.025,-0.3366171,-1.9735997,4.642908
0.025,-0.3375586,-1.9734374,4.642537
0.025,-0.33849972,-1.9732748,4.6421657
0.025,-0.33944052,-1.9731116,4.641794
0.025,-0.34038097,-1.972948,4.6414223
0.025,-0.34132108,-1.9727838,4.6410503
0.025,-0.34226087,-1.9726192,4.640678
0.025,-0.3432003,-1.972454,4.640306
0.025,-0.3441394,-1.9722884,4.639933
0.025,-0.34507814,-1.9721222,4.6395607
0.025,-0.34601656,-1.9719555,4.639188
0.025,-0.34695458,-1.9717884,4.6388144
0.025,-0.3478923,-1.9716208,4.6384416
0.025,-0.34882966,-1.9714527,4.6380677
0.025,-0.34976667,-1.9712842,4.6376944
0.025,-0.35070333,-1.971115,4.6373205
0.025,-0.35163966,-1.9709455,4.636946
0.025,-0.3525756,-1.9707754,4.6365724
0.025,-0.3535112,-1.9706048,4.636198
0.025,-0.35444647,-1.9704337,4.6358232
0.025,-0.35538137,-1.9702622,4.6354485
0.025,-0.3563159,-1.9700902,4.6350737
0.025,-0.3572501,-1.9699175,4.6346984
0.025,-0.35818392,-1.9697446,4.634323
0.025,-0.3591174,-1.969571,4.633948
0.025,-0.36005053,-1.969397,4.633572
0.025,-0.36098328,-1.9692224,4.6331964
0.025,-0.36191565,-1.9690474,4.63282
0.025,-0.3628477,-1.968872,4.632444
0.025,-0.36377937,-1.968696,4.6320677
0.025,-0.36471066,-1.9685194,4.631691
0.025,-0.3656416,-1.9683425,4.6313143
0.025,-0.36657217,-1.968165,4.630937
0.025,-0.36750236,-1.9679871,4.63056
0.025,-0.36843222,-1.9678086,4.6301827
0.025,-0.3693617,-1.9676297,4.629805
0.025,-0.3702908,-1.9674503,4.6294274
0.025,-0.37121952,-1.9672704,4.6290493
0.025,-0.3721479,-1.9670899,4.6286716
0.025,-0.37307587,-1.966909,4.628293
0.025,-0.37400347,-1.9667276,4.627915
0.025,-0.3749307,-1.9665457,4.6275363
0.025,-0.3758576,-1.9663633,4.627157
0.025,-0.3767841,-1.9661804,4.626778
0.025,-0.3777102,-1.9659971,4.626399
0.025,-0.3786359,-1.9658133,4.6260195
0.025,-0.37956128,-1.9656289,4.62564
0.025,-0.38048625,-1.9654441,4.6252604
0.025,-0.38141084,-1.9652587,4.6248803
0.025,-0.38233507,-1.9650729,4.6245003
0.025,-0.3832589,-1.9648865,4.6241198
0.025,-0.38418233,-1.9646997,4.6237397
0.025,-0.3851054,-1.9645125,4.6233587
0.025,-0.38602808,-1.9643247,4.622978
0.025,-0.38695037,-1.9641364,4.6225967
0.025,-0.38787228,-1.9639477,4.6222157
0.025,-0.3887938,-1.9637583,4.6218343
0.025,-0.38971493,-1.9635686,4.621453
0.025,-0.39063567,-1.9633783,4.621071
0.025,-0.39155602,-1.9631876,4.620689
0.025,-0.392476,-1.9629964,4.620307
0.025,-0.39339554,-1.9628047,4.6199245
0.025,-0.39431474,-1.9626125,4.619542
0.025,-0.3952335,-1.9624197,4.619159
0.025,-0.3961519,-1.9622266,4.6187763
0.025,-0.39706987,-1.9620329,4.6183934
0.025,-0.39798746,-1.9618387,4.61801
0.025,-0.39890465,-1.961644,4.6176267
0.025,-0.39982146,-1.9614489,4.617243
0.025,-0.40073785,-1.9612533,4.616859
0.025,-0.40165383,-1.9610572,4.616475
0.025,-0.4025694,-1.9608605,4.616091
0.025,-0.4034846,-1.9606634,4.6157064
0.025,-0.4043994,-1.9604658,4.615322
0.025,-0.4053138,-1.9602678,4.6149373
0.025,-0.40622774,-1.9600692,4.6145525
0.025,-0.40714133,-1.9598701,4.614167
0.025,-0.40805447,-1.9596705,4.613782
0.025,-0.40896723,-1.9594705,4.6133966
0.025,-0.4098796,-1.9592699,4.613011
0.025,-0.41079152,-1.9590689,4.612625
0.025,-0.41170305,-1.9588673,4.612239
0.025,-0.41261414,-1.9586654,4.6118526
0.025,-0.41352484,-1.9584628,4.6114664
0.025,-0.41443515,-1.9582598,4.6110797
0.025,-0.415345,-1.9580563,4.610693
0.025,-0.41625446,-1.9578524,4.6103063
0.025,-0.4171635,-1.9576479,4.609919
0.025,-0.41807213,-1.957443,4.6095314
0.025,-0.41898033,-1.9572376,4.609144
0.025,-0.4198881,-1.9570316,4.6087565
0.025,-0.42079547,-1.9568253,4.6083684
0.025,-0.4217024,-1.9566183,4.6079803
0.025,-0.42260894,-1.9564109,4.607592
0.025,-0.42351505,-1.9562031,4.607204
0.025,-0.4244207,-1.9559947,4.6068153
0.025,-0.425326,-1.9557858,4.6064262
0.025,-0.42623082,-1.9555764,4.6060376
0.025,-0.4271352,-1.9553666,4.605648
0.025,-0.4280392,-1.9551563,4.605259
0.025,-0.42894274,-1.9549454,4.6048694
0.025,-0.42984584,-1.9547342,4.60448
0.025,-0.43074852,-1.9545224,4.6040897
0.025,-0.4316508,-1.95431,4.6036997
0.025,-0.4325526,-1.9540973,4.603309
0.025,-0.433454,-1.953884,4.602919
0.025,-0.43435496,-1.9536703,4.602528
0.025,-0.4352555,-1.953456,4.6021376
0.025,-0.4361556,-1.9532413,4.6017466
0.025,-0.43705523,-1.9530262,4.601355
0.025,-0.43795446,-1.9528104,4.600964
0.025,-0.43885323,-1.9525943,4.600572
0.025,-0.43975157,-1.9523776,4.6001806
0.025,-0.44064948,-1.9521604,4.5997887
0.025,-0.44154692,-1.9519427,4.5993967
0.025,-0.44244394,-1.9517246,4.5990043
0.025,-0.4433405,-1.951506,4.598612
0.025,-0.44423664,-1.9512868,4.598219
0.025,-0.44513234,-1.9510672,4.5978265
0.025,-0.44602758,-1.9508471,4.597433
0.025,-0.44692236,-1.9506266,4.59704
0.025,-0.44781673,-1.9504055,4.596647
0.025,-0.44871062,-1.950184,4.596253
0.025,-0.44960406,-1.9499619,4.5958595
0.025,-0.4504971,-1.9497393,4.595465
0.025,-0.45138964,-1.9495163,4.5950713
0.025,-0.45228174,-1.9492928,4.594677
0.025,-0.45317337,-1.9490688,4.5942826
0.025,-0.45406458,-1.9488443,4.593888
0.025,-0.4549553,-1.9486194,4.593493
0.025,-0.4558456,-1.948394,4.5930977
0.025,-0.45673543,-1.948168,4.5927024
0.025,-0.45762482,-1.9479415,4.592307
0.025,-0.45851374,-1.9477147,4.5919113
0.025,-0.45940217,-1.9474872,4.5915155
0.025,-0.4602902,-1.9472593,4.59112
0.025,-0.46117774,-1.947031,4.5907235
0.025,-0.4620648,-1.9468021,4.5903273
0.025,-0.46295142,-1.9465728,4.5899305
0.025,-0.46383756,-1.946343,4.5895343
0.025,-0.46472326,-1.9461126,4.589137
0.025,-0.46560848,-1.9458817,4.58874
0.025,-0.46649325,-1.9456505,4.5883427
0.025,-0.4673775,-1.9454187,4.5879455
0.025,-0.46826136,-1.9451864,4.587548
0.025,-0.4691447,-1.9449537,4.58715
0.025,-0.4700276,-1.9447204,4.586752
0.025,-0.47091,-1.9444867,4.586354
0.025,-0.47179195,-1.9442525,4.5859556
0.025,-0.47267342,-1.9440178,4.585557
0.025,-0.47355443,-1.9437826,4.5851583
0.025,-0.47443497,-1.9435469,4.584759
0.025,-0.475315,-1.9433107,4.58436
0.025,-0.4761946,-1.9430741,4.583961
0.025,-0.4770737,-1.942837,4.5835614
0.025,-0.4779523,-1.9425994,4.583162
0.025,-0.47883046,-1.9423612,4.5827622
0.025,-0.47970814,-1.9421227,4.582362
0.025,-0.4805853,-1.9418836,4.5819616
0.025,-0.48146203,-1.9416441,4.5815616
0.025,-0.48233825,-1.941404,4.581161
0.025,-0.483214,-1.9411635,4.58076
0.025,-0.48408926,-1.9409225,4.5803595
0.025,-0.48496404,-1.940681,4.579958
0.025,-0.48583832,-1.940439,4.579557
0.025,-0.48671213,-1.9401965,4.5791554
0.025,-0.48758546,-1.9399536,4.578754
0.025,-0.48845828,-1.9397101,4.578352
0.025,-0.48933062,-1.9394662,4.57795
0.025,-0.4902025,-1.9392217,4.5775476
0.025,-0.49107385,-1.9389769,4.577145
0.025,-0.4919447,-1.9387316,4.5767426
0.025,-0.49281508,-1.9384856,4.5763397
0.025,-0.49368498,-1.9382393,4.575937
0.025,-0.49455437,-1.9379925,4.575534
0.025,-0.4954233,-1.9377451,4.5751305
0.025,-0.49629167,-1.9374974,4.574727
0.025,-0.49715957,-1.9372491,4.5743237
0.025,-0.498027,-1.9370003,4.57392
0.025,-0.49889392,-1.936751,4.5735154
0.025,-0.49976033,-1.9365013,4.5731115
0.025,-0.5006262,-1.936251,4.5727067
0.025,-0.50149167,-1.9360003,4.5723023
0.025,-0.5023565,-1.9357492,4.5718975
0.025,-0.503221,-1.9354975,4.5714927
0.025,-0.5040849,-1.9352453,4.5710874
0.025,-0.50494826,-1.9349927,4.570682
0.025,-0.50581115,-1.9347396,4.5702767
0.025,-0.5066736,-1.9344859,4.569871
0.025,-0.50753546,-1.9342319,4.569465
0.025,-0.5083968,-1.9339772,4.569059
0.025,-0.5092577,-1.9337223,4.5686526
0.025,-0.51011807,-1.9334667,4.5682464
0.025,-0.5109779,-1.9332106,4.5678396
0.025,-0.51183724,-1.9329542,4.567433
0.025,-0.5126961,-1.9326972,4.567026
0.025,-0.5135544,-1.9324397,4.566619
0.025,-0.51441216,-1.9321817,4.5662117
0.025,-0.51526946,-1.9319233,4.565804
0.025,-0.5161262,-1.9316643,4.5653963
0.025,-0.5169825,-1.931405,4.5649886
0.025,-0.51783824,-1.9311451,4.5645804
